sgd_inr,usd_inr,xau_inr,Target,Daily_Range,Volatility,MA_25,MA_75,MA_Ratio,Change,Price_Lag1,Change_Lag1,Price_Lag2,Change_Lag2
55.023,75.1,133193.0,0,0.0,0.0,54.95764,54.91133333333334,1.0008432988939744,0.004124313374819888,54.797,0.0015902028879546393,54.71,0.005088824793783253
54.916,75.021,133617.0,0,0.0,0.0,54.92768,54.91578666666667,1.0002165740318996,-0.001944641331806829,55.023,0.004124313374819888,54.797,0.0015902028879546393
54.74,74.989,132577.0,1,0.0,0.0,54.89292,54.91909333333333,0.9995234201487182,-0.003204894748342846,54.916,-0.001944641331806829,55.023,0.004124313374819888
54.816,75.241,134180.0,1,0.0,0.0,54.86468,54.92246666666666,0.9989478501208372,0.001388381439532349,54.74,-0.003204894748342846,54.916,-0.001944641331806829
55.061,75.395,134059.0,1,0.0,0.0,54.84772,54.92812000000001,0.9985362688546412,0.004469497956800961,54.816,0.001388381439532349,54.74,-0.003204894748342846
55.175,75.409,134484.0,1,0.0,0.0,54.84052,54.93414666666666,0.9982956563021761,0.002070430976553128,55.061,0.004469497956800961,54.816,0.001388381439532349
55.366,75.384,134332.0,1,0.0,0.0,54.846199999999996,54.94208,0.9982548895127378,0.003461712732215627,55.175,0.002070430976553128,55.061,0.004469497956800961
55.376,75.599,134121.0,1,0.0,0.0,54.85532,54.95073333333334,0.9982636567786173,0.00018061626268828235,55.366,0.003461712732215627,55.175,0.002070430976553128
55.485,75.718,134922.0,0,0.0,0.0,54.878119999999996,54.96306666666667,0.9984544773096115,0.001968361745160463,55.376,0.00018061626268828235,55.366,0.003461712732215627
55.388,75.77,135333.0,1,0.0,0.0,54.900479999999995,54.975440000000006,0.9986364820363418,-0.0017482202397044455,55.485,0.001968361745160463,55.376,0.00018061626268828235
55.491,76.045,134582.0,1,0.0,0.0,54.91792,54.99228,0.9986478102017229,0.0018596085794757578,55.388,-0.0017482202397044455,55.485,0.001968361745160463
55.91,76.355,135572.0,0,0.0,0.0,54.95531999999999,55.01406666666667,0.9989321518981203,0.007550773999387195,55.491,0.0018596085794757578,55.388,-0.0017482202397044455
55.853,76.184,137004.0,0,0.0,0.0,54.99556,55.03382666666667,0.9993046700732179,-0.0010194956179573333,55.91,0.007550773999387195,55.491,0.0018596085794757578
55.565,76.013,136598.0,0,0.0,0.0,55.02032,55.04958666666667,0.9994683581033245,-0.005156392673625443,55.853,-0.0010194956179573333,55.91,0.007550773999387195
55.391,75.73,135546.0,1,0.0,0.0,55.037800000000004,55.06250666666667,0.9995512978220147,-0.003131467650499431,55.565,-0.005156392673625443,55.853,-0.0010194956179573333
55.475,75.705,135333.0,0,0.0,0.0,55.06251999999999,55.07457333333333,0.9997811452253949,0.0015164918488563828,55.391,-0.003131467650499431,55.565,-0.005156392673625443
55.377,75.46,136010.0,0,0.0,0.0,55.08768,55.08213333333333,1.0001006981090057,-0.0017665615141955193,55.475,0.0015164918488563828,55.391,-0.003131467650499431
55.21,75.035,135658.0,0,0.0,0.0,55.109120000000004,55.08890666666666,1.0003669220276172,-0.0030156924354877157,55.377,-0.0017665615141955193,55.475,0.0015164918488563828
55.133,75.004,135563.0,1,0.0,0.0,55.130919999999996,55.09347999999999,1.0006795722470245,-0.0013946748777394768,55.21,-0.0030156924354877157,55.377,-0.0017665615141955193
55.227,74.98,135797.0,0,0.0,0.0,55.157520000000005,55.09909333333333,1.0010603925243056,0.0017049679865053236,55.133,-0.0013946748777394768,55.21,-0.0030156924354877157
55.15,74.715,134901.0,0,0.0,0.0,55.183679999999995,55.103919999999995,1.001447446932995,-0.0013942455682908195,55.227,0.0017049679865053236,55.133,-0.0013946748777394768
55.123,74.57,134498.0,0,0.0,0.0,55.20764,55.108799999999995,1.001793542955027,-0.000489573889392636,55.15,-0.0013942455682908195,55.227,0.0017049679865053236
55.005,74.415,135007.0,1,0.0,0.0,55.23052,55.113319999999995,1.0021265276706248,-0.0021406672350923195,55.123,-0.000489573889392636,55.15,-0.0013942455682908195
55.181,74.486,136155.0,0,0.0,0.0,55.249359999999996,55.12138666666667,1.0023216638962154,0.003199709117352789,55.005,-0.0021406672350923195,55.123,-0.000489573889392636
54.924,74.4,133908.0,1,0.0,0.0,55.254439999999995,55.12773333333333,1.0022984196701963,-0.00465740019209504,55.181,0.003199709117352789,55.005,-0.0021406672350923195
54.938,74.53,135129.0,0,0.0,0.0,55.25104,55.133293333333334,1.002135672649823,0.00025489767678976705,54.924,-0.00465740019209504,55.181,0.003199709117352789
54.702,74.285,134416.0,0,0.0,0.0,55.24248000000001,55.135973333333325,1.0019317091950617,-0.004295751574502238,54.938,0.00025489767678976705,54.924,-0.00465740019209504
54.651,74.385,133155.0,1,0.0,0.0,55.23892000000001,55.13544,1.0018768327594738,-0.0009323242294613232,54.702,-0.004295751574502238,54.938,0.00025489767678976705
54.772,74.278,133363.0,0,0.0,0.0,55.23716,55.138760000000005,1.0017845885544034,0.002214049148231423,54.651,-0.0009323242294613232,54.702,-0.004295751574502238
54.555,74.025,133322.0,1,0.0,0.0,55.21692,55.139120000000005,1.0014109764537409,-0.003961878331994462,54.772,0.002214049148231423,54.651,-0.0009323242294613232
54.635,73.817,134387.0,1,0.0,0.0,55.19532,55.139266666666664,1.001016577417908,0.0014664100449088835,54.555,-0.003961878331994462,54.772,0.002214049148231423
54.815,73.797,134708.0,1,0.0,0.0,55.17328,55.14257333333334,1.0005568595154426,0.003294591379152445,54.635,0.0014664100449088835,54.555,-0.003961878331994462
54.932,73.972,134759.0,1,0.0,0.0,55.155519999999996,55.14666666666667,1.0001605415860735,0.002134452248472307,54.815,0.003294591379152445,54.635,0.0014664100449088835
55.02,74.156,134749.0,1,0.0,0.0,55.13692,55.151786666666666,0.9997304408874998,0.001601980630597799,54.932,0.002134452248472307,54.815,0.003294591379152445
55.044,74.255,135038.0,1,0.0,0.0,55.12316,55.15302666666666,0.9994584763797792,0.00043620501635754927,55.02,0.001601980630597799,54.932,0.002134452248472307
55.164,74.565,135199.0,1,0.0,0.0,55.110079999999996,55.156306666666666,0.9991618969894769,0.0021800741225201925,55.044,0.00043620501635754927,55.02,0.001601980630597799
55.193,74.455,136917.0,1,0.0,0.0,55.0814,55.158746666666666,0.99859774430456,0.0005257051700384707,55.164,0.0021800741225201925,55.044,0.00043620501635754927
55.247,74.468,136905.0,1,0.0,0.0,55.05716,55.161226666666664,0.9981134091289244,0.000978384940119259,55.193,0.0005257051700384707,55.164,0.0021800741225201925
55.295,74.409,136361.0,1,0.0,0.0,55.04636000000001,55.159706666666665,0.9979451183931848,0.0008688254565858422,55.247,0.000978384940119259,55.193,0.0005257051700384707
55.431,74.642,137494.0,1,0.0,0.0,55.047959999999996,55.15722666666667,0.9980189963623985,0.002459535220182607,55.295,0.0008688254565858422,55.247,0.000978384940119259
55.604,74.787,138145.0,0,0.0,0.0,55.05312,55.15732,0.998110858178026,0.0031209972758925453,55.431,0.002459535220182607,55.295,0.0008688254565858422
55.545,74.903,136199.0,1,0.0,0.0,55.05984,55.155506666666675,0.9982655101467051,-0.0010610747428242417,55.604,0.0031209972758925453,55.431,0.002459535220182607
55.567,75.209,135097.0,0,0.0,0.0,55.07412,55.155080000000005,0.9985321388347184,0.00039607525429818935,55.545,-0.0010610747428242417,55.604,0.0031209972758925453
55.368,75.046,134389.0,0,0.0,0.0,55.08352,55.15157333333334,0.9987660672357971,-0.0035812622599744603,55.567,0.00039607525429818935,55.545,-0.0010610747428242417
55.145,74.556,133911.0,1,0.0,0.0,55.080239999999996,55.14405333333333,0.9988427884880424,-0.004027597168039243,55.368,-0.0035812622599744603,55.567,0.00039607525429818935
55.396,74.751,134555.0,1,0.0,0.0,55.09008,55.13828,0.9991258341754585,0.004551636594432917,55.145,-0.004027597168039243,55.368,-0.0035812622599744603
55.511,74.823,135111.0,1,0.0,0.0,55.105599999999995,55.13629333333333,0.9994433188834844,0.002075962163333056,55.396,0.004551636594432917,55.145,-0.004027597168039243
55.531,74.644,134670.0,0,0.0,0.0,55.12664000000001,55.13621333333334,0.9998263694085147,0.00036028895173911835,55.511,0.002075962163333056,55.396,0.004551636594432917
55.445,74.645,134911.0,1,0.0,0.0,55.1372,55.133813333333336,1.0000614263092267,-0.001548684518557164,55.531,0.00036028895173911835,55.511,0.002075962163333056
55.515,74.655,135831.0,1,0.0,0.0,55.16084000000001,55.13156,1.0005310932612828,0.0012625123996754528,55.445,-0.001548684518557164,55.531,0.00036028895173911835
55.519,74.719,136346.0,1,0.0,0.0,55.18408,55.130919999999996,1.0009642501884606,7.205259839682121e-05,55.515,0.0012625123996754528,55.445,-0.001548684518557164
55.721,74.808,137045.0,1,0.0,0.0,55.22484,55.13166666666667,1.0016900148130234,0.003638394063293582,55.519,7.205259839682121e-05,55.515,0.0012625123996754528
55.821,75.102,137092.0,1,0.0,0.0,55.27164,55.134493333333324,1.002487493008007,0.0017946555158736555,55.721,0.003638394063293582,55.519,7.205259839682121e-05
55.879,75.348,140090.0,1,0.0,0.0,55.31592,55.139253333333336,1.0032040090495724,0.0010390354884362019,55.821,0.0017946555158736555,55.721,0.003638394063293582
56.164,75.686,141556.0,0,0.0,0.0,55.38027999999999,55.14830666666666,1.0042063545982554,0.0051003060183612,55.879,0.0010390354884362019,55.821,0.0017946555158736555
55.873,75.177,139266.0,0,0.0,0.0,55.42979999999999,55.15521333333333,1.0049784354020568,-0.005181254896374998,56.164,0.0051003060183612,55.879,0.0010390354884362019
55.812,75.05,140231.0,1,0.0,0.0,55.46968000000001,55.16305333333334,1.0055585513878977,-0.0010917616737958769,55.873,-0.005181254896374998,56.164,0.0051003060183612
55.895,75.105,142537.0,0,0.0,0.0,55.50820000000001,55.17301333333333,1.0060751923162436,0.0014871353830718803,55.812,-0.0010917616737958769,55.873,-0.005181254896374998
55.463,74.687,141714.0,0,0.0,0.0,55.525920000000006,55.18032,1.0062631024974122,-0.007728777171482237,55.895,0.0014871353830718803,55.812,-0.0010917616737958769
55.337,74.524,141989.0,1,0.0,0.0,55.53764,55.18709333333334,1.0063519682863047,-0.002271784793465903,55.463,-0.007728777171482237,55.895,0.0014871353830718803
55.455,74.63,141621.0,0,0.0,0.0,55.549279999999996,55.19242666666666,1.006465621370275,0.002132388817608355,55.337,-0.002271784793465903,55.463,-0.007728777171482237
55.413,74.64,142431.0,1,0.0,0.0,55.55808,55.19826666666666,1.0065185621770731,-0.0007573708412226265,55.455,0.002132388817608355,55.337,-0.002271784793465903
55.769,75.615,143874.0,0,0.0,0.0,55.578959999999995,55.21056000000001,1.0066726365390966,0.006424485229097998,55.413,-0.0007573708412226265,55.455,0.002132388817608355
55.428,75.075,141680.0,1,0.0,0.0,55.58428000000001,55.21698666666667,1.0066518177739507,-0.00611450806003333,55.769,0.006424485229097998,55.413,-0.0007573708412226265
55.71,75.52,144063.0,1,0.0,0.0,55.595439999999996,55.227066666666666,1.0066701593180156,0.005087681316302328,55.428,-0.00611450806003333,55.769,0.006424485229097998
55.786,75.782,147322.0,1,0.0,0.0,55.60272,55.23945333333333,1.0065762176260977,0.001364207503141257,55.71,0.005087681316302328,55.428,-0.00611450806003333
55.83,75.638,145777.0,1,0.0,0.0,55.61412,55.25388,1.0065197231398049,0.0007887283547842738,55.786,0.001364207503141257,55.71,0.005087681316302328
55.976,75.971,146995.0,1,0.0,0.0,55.63048,55.27124,1.0064995827848262,0.0026150814974028602,55.83,0.0007887283547842738,55.786,0.001364207503141257
56.155,76.425,150410.0,1,0.0,0.0,55.66196,55.29213333333333,1.0066885946403468,0.0031977990567386705,55.976,0.0026150814974028602,55.83,0.0007887283547842738
56.489,76.975,153719.0,0,0.0,0.0,55.715720000000005,55.317826666666676,1.007192859107263,0.005947822989938567,56.155,0.0031977990567386705,55.976,0.0026150814974028602
56.288,76.905,157597.0,0,0.0,0.0,55.751400000000004,55.34172,1.0074027334170315,-0.0035582148736922337,56.489,0.005947822989938567,56.155,0.0031977990567386705
56.214,76.382,152022.0,0,0.0,0.0,55.77951999999999,55.36425333333332,1.0075006279623506,-0.0013146674246731216,56.288,-0.0035582148736922337,56.489,0.005947822989938567
56.12,76.31,152274.0,0,0.0,0.0,55.80308,55.38674666666666,1.0075168403704762,-0.0016721813071477465,56.214,-0.0013146674246731216,56.288,-0.0035582148736922337
56.04,76.511,151841.0,0,0.0,0.0,55.82688,55.40447999999999,1.0076239322163119,-0.0014255167498218313,56.12,-0.0016721813071477465,56.214,-0.0013146674246731216
55.898,76.45,149015.0,1,0.0,0.0,55.84219999999999,55.41916,1.0076334610629247,-0.002533904354032779,56.04,-0.0014255167498218313,56.12,-0.0016721813071477465
55.929,76.42,146500.0,1,0.0,0.0,55.858599999999996,55.431239999999995,1.007709731912907,0.0005545815592686854,55.898,-0.002533904354032779,56.04,-0.0014255167498218313
56.063,76.2,146741.0,1,0.0,0.0,55.87228,55.44653333333333,1.0076785083046973,0.0023958947951867593,55.929,0.0005545815592686854,55.898,-0.002533904354032779
56.069,75.937,147443.0,1,0.0,0.0,55.882200000000005,55.46425333333334,1.007535424017247,0.00010702245687888023,56.063,0.0023958947951867593,55.929,0.0005545815592686854
56.096,76.065,146076.0,1,0.0,0.0,55.89088000000001,55.481320000000004,1.007381944048916,0.0004815495193422059,56.069,0.00010702245687888023,56.063,0.0023958947951867593
56.175,76.285,147639.0,0,0.0,0.0,55.89132000000001,55.49617333333333,1.0071202506935615,0.0014083000570450643,56.096,0.0004815495193422059,56.069,0.00010702245687888023
56.102,76.159,146262.0,1,0.0,0.0,55.900479999999995,55.50853333333334,1.0070610164443183,-0.0012995104583889416,56.175,0.0014083000570450643,56.096,0.0004815495193422059
56.348,76.53,148725.0,0,0.0,0.0,55.92191999999999,55.52162666666667,1.0072096830976611,0.004384870414602116,56.102,-0.0012995104583889416,56.175,0.0014083000570450643
56.202,76.305,149349.0,0,0.0,0.0,55.934200000000004,55.53264000000001,1.0072310626687295,-0.002591041385674786,56.348,0.004384870414602116,56.102,-0.0012995104583889416
56.154,76.285,149340.0,0,0.0,0.0,55.96184,55.54155999999999,1.0075669462651033,-0.0008540621330200837,56.202,-0.002591041385674786,56.348,0.004384870414602116
55.884,76.09,146217.0,0,0.0,0.0,55.98371999999999,55.548173333333324,1.0078408818963864,-0.004808206004915161,56.154,-0.0008540621330200837,56.202,-0.002591041385674786
55.753,75.666,145145.0,1,0.0,0.0,55.99564,55.55166666666667,1.0079920794455612,-0.002344141435831393,55.884,-0.004808206004915161,56.154,-0.0008540621330200837
56.041,75.823,146462.0,0,0.0,0.0,56.02076,55.55341333333334,1.0084125643884827,0.005165641310781455,55.753,-0.002344141435831393,55.884,-0.004808206004915161
56.003,75.928,146952.0,0,0.0,0.0,56.03012,55.555413333333334,1.008544741874539,-0.0006780749808175113,56.041,0.005165641310781455,55.753,-0.002344141435831393
55.998,75.995,146200.0,0,0.0,0.0,56.05291999999999,55.561186666666664,1.0088503029332947,-8.928093137872128e-05,56.003,-0.0006780749808175113,56.041,0.005165641310781455
55.593,75.451,145749.0,0,0.0,0.0,56.04824000000001,55.56387999999999,1.0087171738186753,-0.007232401157184043,55.998,-8.928093137872128e-05,56.003,-0.0006780749808175113
55.489,75.465,145069.0,1,0.0,0.0,56.03636,55.56406666666667,1.0084999778034005,-0.001870739121831999,55.593,-0.007232401157184043,55.998,-8.928093137872128e-05
55.818,75.947,146163.0,0,0.0,0.0,56.035880000000006,55.56994666666667,1.0083846280459512,0.005929103065472452,55.489,-0.001870739121831999,55.593,-0.007232401157184043
55.741,75.913,146566.0,0,0.0,0.0,56.02648,55.57702666666667,1.0080870345228976,-0.0013794833207925183,55.818,0.005929103065472452,55.489,-0.001870739121831999
55.669,75.96,147839.0,0,0.0,0.0,56.007039999999996,55.58417333333333,1.0076076811312955,-0.0012916883443067073,55.741,-0.0013794833207925183,55.818,0.005929103065472452
55.53,75.836,148038.0,1,0.0,0.0,55.96867999999999,55.588213333333336,1.0068443766016584,-0.0024969013274891427,55.669,-0.0012916883443067073,55.741,-0.0013794833207925183
55.755,76.082,149532.0,1,0.0,0.0,55.947359999999996,55.59627999999999,1.0063148109909512,0.004051863857374327,55.53,-0.0024969013274891427,55.669,-0.0012916883443067073
55.85,76.122,150483.0,1,0.0,0.0,55.9328,55.60597333333334,1.0058775460094453,0.001703883059815281,55.755,0.004051863857374327,55.53,-0.0024969013274891427
56.222,76.292,150463.0,1,0.0,0.0,55.93688,55.6222,1.0056574533189986,0.006660698299015166,55.85,0.001703883059815281,55.755,0.004051863857374327
56.243,76.332,150668.0,0,0.0,0.0,55.945,55.636359999999996,1.0055474513429707,0.0003735192629219508,56.222,0.006660698299015166,55.85,0.001703883059815281
55.992,76.284,150888.0,0,0.0,0.0,55.94876,55.650600000000004,1.0053577140228496,-0.004462777590100164,56.243,0.0003735192629219508,56.222,0.006660698299015166
55.866,76.445,149027.0,1,0.0,0.0,55.946239999999996,55.66297333333333,1.0050889603933002,-0.0022503214744963307,55.992,-0.004462777590100164,56.243,0.0003735192629219508
55.903,76.269,149210.0,0,0.0,0.0,55.939840000000004,55.67898666666667,1.0046849511629043,0.0006622990727813693,55.866,-0.0022503214744963307,55.992,-0.004462777590100164
55.874,76.262,148737.0,0,0.0,0.0,55.93204,55.69529333333333,1.0042507481781227,-0.0005187557018406785,55.903,0.0006622990727813693,55.866,-0.0022503214744963307
55.757,76.475,147644.0,1,0.0,0.0,55.91848,55.708426666666675,1.0037705845578837,-0.0020939972080038505,55.874,-0.0005187557018406785,55.903,0.0006622990727813693
55.813,76.748,145552.0,0,0.0,0.0,55.903999999999996,55.7252,1.0032086022122846,0.0010043581971770354,55.757,-0.0020939972080038505,55.874,-0.0005187557018406785
55.583,76.68,146037.0,0,0.0,0.0,55.88324000000001,55.73784,1.002608640736706,-0.004120903732105496,55.813,0.0010043581971770354,55.757,-0.0020939972080038505
55.435,76.632,144451.0,0,0.0,0.0,55.846720000000005,55.74610666666666,1.001804849510567,-0.002662684633790824,55.583,-0.004120903732105496,55.813,0.0010043581971770354
55.266,76.67,145193.0,1,0.0,0.0,55.80928,55.75056000000001,1.0010532629627396,-0.0030486154956256284,55.435,-0.002662684633790824,55.583,-0.004120903732105496
55.289,76.535,145115.0,0,0.0,0.0,55.77468,55.754146666666664,1.0003682835190015,0.0004161690732096268,55.266,-0.0030486154956256284,55.435,-0.002662684633790824
55.181,76.485,142429.0,1,0.0,0.0,55.74656000000001,55.75597333333334,0.9998311690609892,-0.001953372280200427,55.289,0.0004161690732096268,55.266,-0.0030486154956256284
55.238,76.47,142773.0,1,0.0,0.0,55.72595999999999,55.75696,0.9994440155991287,0.0010329642449393717,55.181,-0.001953372280200427,55.289,0.0004161690732096268
55.496,76.282,143423.0,0,0.0,0.0,55.70416,55.760999999999996,0.9989806495579349,0.004670697708099469,55.238,0.0010329642449393717,55.181,-0.001953372280200427
55.257,76.514,143514.0,1,0.0,0.0,55.67432000000001,55.76113333333333,0.9984431210747751,-0.004306616693095067,55.496,0.004670697708099469,55.238,0.0010329642449393717
55.528,76.979,144900.0,1,0.0,0.0,55.655519999999996,55.764239999999994,0.9980503634587328,0.004904356009193478,55.257,-0.004306616693095067,55.496,0.004670697708099469
55.619,77.365,143361.0,0,0.0,0.0,55.65656,55.76674666666667,0.998024151071152,0.0016388128511741762,55.528,0.004904356009193478,55.257,-0.004306616693095067
55.497,77.225,141888.0,1,0.0,0.0,55.65688,55.765319999999996,0.998055422258852,-0.0021934950286772725,55.619,0.0016388128511741762,55.528,0.004904356009193478
55.691,77.425,143361.0,0,0.0,0.0,55.651799999999994,55.767266666666664,0.9979294902983709,0.0034956844514117957,55.497,-0.0021934950286772725,55.619,0.0016388128511741762
55.391,77.435,141016.0,1,0.0,0.0,55.6378,55.76492,0.997720430693705,-0.0053868668186960456,55.691,0.0034956844514117957,55.497,-0.0021934950286772725
55.614,77.48,140274.0,1,0.0,0.0,55.635600000000004,55.7682,0.9976223008811473,0.004025924789225588,55.391,-0.0053868668186960456,55.691,0.0034956844514117957
55.906,77.833,141894.0,1,0.0,0.0,55.65064,55.77834666666667,0.9977104615984793,0.005250476498723344,55.614,0.004025924789225588,55.391,-0.0053868668186960456
55.915,77.476,140506.0,0,0.0,0.0,55.657039999999995,55.78526666666667,0.9977014241514185,0.00016098450971280265,55.906,0.005250476498723344,55.614,0.004025924789225588
55.891,77.81,141285.0,1,0.0,0.0,55.658680000000004,55.79033333333333,0.9976402124621352,-0.00042922292765812387,55.915,0.00016098450971280265,55.906,0.005250476498723344
56.03,77.415,142539.0,1,0.0,0.0,55.650999999999996,55.79698666666666,0.9973836102021281,0.0024869835930652062,55.891,-0.00042922292765812387,55.915,0.00016098450971280265
56.376,77.865,143722.0,1,0.0,0.0,55.656319999999994,55.8094,0.9972570928911616,0.006175263251829266,56.03,0.0024869835930652062,55.891,-0.00042922292765812387
56.458,77.545,143636.0,0,0.0,0.0,55.67496,55.821973333333325,0.9973663895316732,0.0014545196537534277,56.376,0.006175263251829266,56.03,0.0024869835930652062
56.445,77.475,144537.0,0,0.0,0.0,55.698119999999996,55.834320000000005,0.9975606401224192,-0.00023025966204959225,56.458,0.0014545196537534277,56.376,0.006175263251829266
56.361,77.531,143606.0,1,0.0,0.0,55.716440000000006,55.84285333333333,0.9977362665804567,-0.0014881743289928417,56.445,-0.00023025966204959225,56.458,0.0014545196537534277
56.524,77.636,143606.0,1,0.0,0.0,55.742439999999995,55.852226666666674,0.9980343367987475,0.0028920707581483462,56.361,-0.0014881743289928417,56.445,-0.00023025966204959225
56.672,77.624,143801.0,1,0.0,0.0,55.779039999999995,55.8628,0.9985006122142105,0.0026183568041893146,56.524,0.0028920707581483462,56.361,-0.0014881743289928417
56.708,77.554,143925.0,0,0.0,0.0,55.814840000000004,55.87005333333333,0.999011754418706,0.0006352343308866359,56.672,0.0026183568041893146,56.524,0.0028920707581483462
56.603,77.598,142486.0,0,0.0,0.0,55.855639999999994,55.87978666666666,0.9995678819103103,-0.0018515906045002417,56.708,0.0006352343308866359,56.672,0.0026183568041893146
56.404,77.56,143164.0,1,0.0,0.0,55.8944,55.88768,1.0001202411694312,-0.003515714714767748,56.603,-0.0018515906045002417,56.708,0.0006352343308866359
56.458,77.399,144533.0,0,0.0,0.0,55.94208,55.89518666666667,1.000838951189357,0.0009573789092971463,56.404,-0.003515714714767748,56.603,-0.0018515906045002417
56.386,77.615,143605.0,1,0.0,0.0,55.98596,55.907493333333335,1.0014035089392905,-0.001275284282121092,56.458,0.0009573789092971463,56.404,-0.003515714714767748
56.506,77.814,143208.0,0,0.0,0.0,56.038959999999996,55.92308,1.0020721319355086,0.002128187848047247,56.386,-0.001275284282121092,56.458,0.0009573789092971463
56.499,77.664,143779.0,0,0.0,0.0,56.089400000000005,55.937000000000005,1.0027244936267588,-0.00012388064984247826,56.506,0.002128187848047247,56.386,-0.001275284282121092
56.435,77.709,143941.0,0,0.0,0.0,56.12696,55.95062666666666,1.0031515881740498,-0.001132763411741844,56.499,-0.00012388064984247826,56.506,0.002128187848047247
56.238,77.815,143743.0,1,0.0,0.0,56.166199999999996,55.95688,1.0037407375107403,-0.0034907415610879733,56.435,-0.001132763411741844,56.499,-0.00012388064984247826
56.255,78.144,146164.0,0,0.0,0.0,56.195280000000004,55.967906666666664,1.004062566332658,0.000302286710053723,56.238,-0.0034907415610879733,56.435,-0.001132763411741844
55.956,78.104,142015.0,0,0.0,0.0,56.208760000000005,55.97118666666667,1.004244564882074,-0.005315083103724083,56.255,0.000302286710053723,56.238,-0.0034907415610879733
55.954,78.022,140965.0,1,0.0,0.0,56.227039999999995,55.97342666666666,1.0045309595720064,-3.574236900427685e-05,55.956,-0.005315083103724083,56.255,0.000302286710053723
56.368,78.171,143238.0,0,0.0,0.0,56.25412,55.9806,1.0048859783567878,0.007398934839332405,55.954,-3.574236900427685e-05,55.956,-0.005315083103724083
56.338,77.977,144758.0,0,0.0,0.0,56.292,55.98542666666667,1.0054759488600247,-0.000532216860630208,56.368,0.007398934839332405,55.954,-3.574236900427685e-05
56.032,77.952,143339.0,1,0.0,0.0,56.30872,55.983786666666674,1.0058040613663384,-0.005431502715751435,56.338,-0.000532216860630208,56.368,0.007398934839332405
56.079,77.927,143201.0,1,0.0,0.0,56.31564,55.97832,1.0060259043143847,0.0008388063963449266,56.032,-0.005431502715751435,56.338,-0.000532216860630208
56.377,78.133,143131.0,0,0.0,0.0,56.334120000000006,55.97950666666667,1.0063346991506177,0.005313932131457477,56.079,0.0008388063963449266,56.032,-0.005431502715751435
56.344,78.18,143598.0,0,0.0,0.0,56.35224,55.98124,1.0066272201187398,-0.0005853450875357158,56.377,0.005313932131457477,56.079,0.0008388063963449266
56.179,78.145,142388.0,1,0.0,0.0,56.3582,55.98202666666667,1.0067195376039737,-0.002928439585403897,56.344,-0.0005853450875357158,56.377,0.005313932131457477
56.431,78.255,142881.0,1,0.0,0.0,56.3604,55.98724000000001,1.0066650901169623,0.004485661902134064,56.179,-0.002928439585403897,56.344,-0.0005853450875357158
56.572,78.44,142877.0,1,0.0,0.0,56.36496,55.99622666666667,1.006584967510906,0.0024986266413851155,56.431,0.004485661902134064,56.179,-0.002928439585403897
56.899,78.995,143611.0,0,0.0,0.0,56.38312,56.00916,1.0066767650148654,0.005780244643993404,56.572,0.0024986266413851155,56.431,0.004485661902134064
56.614,78.945,143419.0,1,0.0,0.0,56.39324,56.01650666666667,1.0067253985610907,-0.0050088753756657445,56.899,0.005780244643993404,56.572,0.0024986266413851155
56.794,78.965,142618.0,0,0.0,0.0,56.40404,56.02617333333333,1.0067444668122971,0.0031794255837778174,56.614,-0.0050088753756657445,56.899,0.005780244643993404
56.511,78.956,142900.0,1,0.0,0.0,56.397600000000004,56.031706666666665,1.006530112236453,-0.00498292073106299,56.794,0.0031794255837778174,56.614,-0.0050088753756657445
56.517,78.939,142756.0,0,0.0,0.0,56.38996,56.03626666666667,1.0063118646971485,0.00010617401921741987,56.511,-0.00498292073106299,56.794,0.0031794255837778174
56.397,79.298,139798.0,0,0.0,0.0,56.38172,56.040200000000006,1.0060941966659647,-0.002123254949838227,56.517,0.00010617401921741987,56.511,-0.00498292073106299
56.23,79.047,137323.0,1,0.0,0.0,56.37476000000001,56.038626666666666,1.0059982435924555,-0.0029611504158022495,56.397,-0.002123254949838227,56.517,0.00010617401921741987
56.52,79.175,137653.0,1,0.0,0.0,56.37724,56.04286666666667,1.0059663852550964,0.0051573892939713595,56.23,-0.0029611504158022495,56.397,-0.002123254949838227
56.671,79.26,138086.0,0,0.0,0.0,56.38864,56.04976,1.0060460562186173,0.002671620665251062,56.52,0.0051573892939713595,56.23,-0.0029611504158022495
56.471,79.41,137660.0,0,0.0,0.0,56.38724,56.05758666666667,1.0058806194296863,-0.003529141889149656,56.671,0.002671620665251062,56.52,0.0051573892939713595
56.428,79.45,137106.0,1,0.0,0.0,56.3844,56.066586666666666,1.00566849798121,-0.000761452781073424,56.471,-0.003529141889149656,56.671,0.002671620665251062
56.694,79.65,138192.0,1,0.0,0.0,56.39476,56.075293333333335,1.0056971020154568,0.004713971787056126,56.428,-0.000761452781073424,56.471,-0.003529141889149656
56.906,79.89,136555.0,1,0.0,0.0,56.42148,56.08733333333333,1.0059576137214583,0.003739372773132965,56.694,0.004713971787056126,56.428,-0.000761452781073424
56.959,79.76,136185.0,1,0.0,0.0,56.44964,56.100146666666674,1.0062298114015624,0.0009313604892278171,56.906,0.003739372773132965,56.694,0.004713971787056126
57.234,79.99,136638.0,1,0.0,0.0,56.50076,56.12202666666667,1.0067483901745529,0.004828034200038633,56.959,0.0009313604892278171,56.906,0.003739372773132965
57.368,79.85,136599.0,1,0.0,0.0,56.55732,56.14708,1.0073065242217403,0.0023412656812384913,57.234,0.004828034200038633,56.959,0.0009313604892278171
